"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e3\",\"in\",\"15611\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e3\",\"out\",\"16257\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e4\",\"in\",\"16269\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e4\",\"\",\"16829\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e4\",\"out\",\"17126\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e3\",\"in\",\"17127\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e3\",\"\",\"17575\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e3\",\"out\",\"17698\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e4\",\"in\",\"17711\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e4\",\"\",\"18283\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e4\",\"out\",\"18407\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d4\",\"in\",\"18419\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d4\",\"\",\"18731\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d4\",\"out\",\"18954\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"c4\",\"in\",\"18966\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"c4\",\"\",\"19191\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"c4\",\"out\",\"19415\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"b4\",\"in\",\"19425\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"b4\",\"\",\"19662\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"b4\",\"out\",\"19998\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"a4\",\"in\",\"20061\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"a4\",\"\",\"20183\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"a4\",\"out\",\"20521\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"a3\",\"in\",\"20533\"
